Output Length, Input Length, NEON Cycles, C Cycles
3822, 966, 2809.033000, 2820.783000
3822, 1008, 2830.655000, 2899.867000
3864, 42, 2327.546000, 2332.296000
3864, 84, 2284.256000, 2302.385000
3864, 126, 2239.329000, 2282.839000
3864, 168, 2356.714000, 2402.584000
3864, 210, 2335.536000, 2376.476000
3864, 252, 2345.892000, 2433.123000
3864, 294, 2376.167000, 2421.820000
3864, 336, 2431.129000, 2476.760000
3864, 378, 2454.543000, 2559.065000
3864, 420, 2478.643000, 2525.602000
3864, 462, 2475.911000, 2530.896000
3864, 504, 2574.719000, 2632.275000
3864, 546, 2572.480000, 2613.512000
3864, 588, 2553.098000, 2643.224000
3864, 630, 2539.626000, 2589.063000
3864, 672, 2619.273000, 2677.246000
3864, 714, 2647.305000, 2692.570000
3864, 756, 2622.012000, 2679.403000
3864, 798, 2630.502000, 2694.366000
3864, 840, 2714.286000, 2775.415000
3864, 882, 2715.844000, 2778.615000
3864, 924, 2716.243000, 2778.211000
3864, 966, 2762.414000, 2819.091000
3864, 1008, 2830.379000, 2881.845000
3906, 42, 2330.949000, 2377.036000
3906, 84, 2333.039000, 2374.099000
3906, 126, 2333.538000, 2375.766000
3906, 168, 2429.815000, 2500.438000
3906, 210, 2428.051000, 2474.488000
3906, 252, 2431.125000, 2511.391000
3906, 294, 2450.701000, 2476.029000
3906, 336, 2524.645000, 2578.164000
3906, 378, 2588.359000, 2634.488000
3906, 420, 2522.718000, 2577.512000
3906, 462, 2524.568000, 2579.617000
3906, 504, 2643.595000, 2686.338000
3906, 546, 2621.270000, 2679.633000
3906, 588, 2636.171000, 2753.019000
3906, 630, 2655.660000, 2678.031000
3906, 672, 2716.524000, 2776.888000
3906, 714, 2716.643000, 2784.777000
3906, 756, 2717.316000, 2778.067000
3906, 798, 2741.130000, 2777.319000
3906, 840, 2811.782000, 2874.960000
3906, 882, 2818.944000, 2928.090000
3906, 924, 2822.297000, 2880.089000
3906, 966, 2825.084000, 2934.555000
3906, 1008, 2921.350000, 2975.994000
3948, 42, 2329.539000, 2402.867000
3948, 84, 2360.509000, 2377.352000
3948, 126, 2341.493000, 2397.983000
3948, 168, 2523.212000, 2486.812000
3948, 210, 2443.877000, 2499.854000
3948, 252, 2471.564000, 2525.962000
3948, 294, 2434.612000, 2475.265000
3948, 336, 2546.907000, 2609.470000
3948, 378, 2528.272000, 2578.772000
3948, 420, 2547.789000, 2662.988000
3948, 462, 2545.049000, 2596.838000
3948, 504, 2619.939000, 2678.652000
3948, 546, 2621.984000, 2685.371000
3948, 588, 2620.366000, 2676.414000
3948, 630, 2644.047000, 2678.655000
3948, 672, 2723.297000, 2781.874000
3948, 714, 2722.237000, 2781.573000
3948, 756, 2735.504000, 2776.148000
3948, 798, 2719.260000, 2778.920000
3948, 840, 2834.757000, 2881.851000
3948, 882, 2824.122000, 2875.647000
3948, 924, 2813.483000, 2876.184000
3948, 966, 2814.713000, 2876.843000
3948, 1008, 2913.455000, 2996.745000
3990, 42, 2341.185000, 2376.596000
3990, 84, 2335.502000, 2377.462000
3990, 126, 2333.804000, 2385.509000
3990, 168, 2456.957000, 2569.483000
3990, 210, 2429.544000, 2474.817000
3990, 252, 2428.719000, 2511.252000
3990, 294, 2455.200000, 2476.462000
3990, 336, 2522.830000, 2576.840000
3990, 378, 2548.756000, 2584.470000
3990, 420, 2562.935000, 2617.577000
3990, 462, 2553.259000, 2580.695000
3990, 504, 2620.330000, 2682.112000
3990, 546, 2622.682000, 2678.259000
3990, 588, 2620.515000, 2684.360000
3990, 630, 2635.793000, 2704.839000
3990, 672, 2719.921000, 2779.714000
3990, 714, 2728.101000, 2782.352000
3990, 756, 2727.441000, 2846.076000
3990, 798, 2733.933000, 2778.519000
3990, 840, 2814.283000, 2875.774000
3990, 882, 2815.777000, 2877.450000
3990, 924, 2814.209000, 2875.841000
3990, 966, 2840.302000, 2886.464000
3990, 1008, 2910.622000, 2976.212000
4032, 42, 2332.027000, 2374.492000
4032, 84, 2332.510000, 2390.461000
4032, 126, 2332.733000, 2378.451000
4032, 168, 2437.712000, 2487.365000
4032, 210, 2427.030000, 2474.872000
4032, 252, 2427.011000, 2475.793000
4032, 294, 2437.105000, 2490.997000
4032, 336, 2580.173000, 2639.612000
4032, 378, 2534.517000, 2577.241000
4032, 420, 2524.729000, 2589.112000
4032, 462, 2524.791000, 2576.810000
4032, 504, 2619.220000, 2732.166000
4032, 546, 2660.358000, 2692.873000
4032, 588, 2623.840000, 2676.557000
4032, 630, 2619.703000, 2676.384000
4032, 672, 2716.992000, 2794.803000
4032, 714, 2794.807000, 2794.752000
4032, 756, 2718.050000, 2776.808000
4032, 798, 2721.012000, 2776.440000
4032, 840, 2820.965000, 2873.509000
4032, 882, 2812.291000, 2894.793000
4032, 924, 2814.826000, 2882.810000
4032, 966, 2814.347000, 2881.489000
4032, 1008, 2918.768000, 2975.500000
4074, 42, 2439.208000, 2482.292000
4074, 84, 2502.795000, 2550.219000
4074, 126, 2536.516000, 2547.661000
4074, 168, 2594.304000, 2650.526000
4074, 210, 2540.432000, 2578.137000
4074, 252, 2524.896000, 2573.594000
4074, 294, 2525.000000, 2572.363000
4074, 336, 2643.158000, 2676.842000
4074, 378, 2620.220000, 2680.881000
4074, 420, 2622.880000, 2679.454000
4074, 462, 2638.674000, 2699.860000
4074, 504, 2734.867000, 2793.175000
4074, 546, 2718.393000, 2777.380000
4074, 588, 2754.370000, 2780.502000
4074, 630, 2717.046000, 2782.046000
4074, 672, 2828.005000, 2914.806000
4074, 714, 2859.659000, 2918.260000
4074, 756, 2867.882000, 2889.911000
4074, 798, 2845.483000, 2968.643000
4074, 840, 2983.899000, 2996.866000
4074, 882, 2911.847000, 2978.018000
4074, 924, 2910.138000, 2972.731000
4074, 966, 2910.339000, 2975.228000
4074, 1008, 3004.464000, 3099.540000
